Dataset,Country,Region,Waterbody,Site,Type,Date,Year,Month,Day,Time,Lon,Lat,Oxygen,Temp,Salinity,Area
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,24/07/2008,2008,7,24,604,-0.6124,54.49131,7.87,13.8,31.97,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,31/08/2008,2008,8,31,1710,-0.6124,54.49131,7.36,14.02,34.12,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,30/09/2008,2008,9,30,1707,-0.6124,54.49131,7.32,13.31,33.97,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,7/11/08,2008,11,7,731,-0.6124,54.49131,9.49,9.34,14.02,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,3/12/08,2008,12,3,1554,-0.6124,54.49131,11,4.78,19.27,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,13/01/2009,2009,1,13,1704,-0.6124,54.49131,9.7,6.03,31.34,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,24/02/2009,2009,2,24,1531,-0.6124,54.49131,9.86,6.17,29.53,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,31/03/2009,2009,3,31,1718,-0.6124,54.49131,9.82,7.99,31.74,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,28/04/2009,2009,4,28,808,-0.6124,54.49131,9.3,7.83,34.11,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,12/5/09,2009,5,12,1913,-0.6124,54.49131,9.68,9.98,33.58,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,15/06/2009,2009,6,15,1917,-0.6124,54.49131,8.44,13.23,31.77,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,22/07/2009,2009,7,22,1913,-0.6124,54.49131,7.82,15.24,32,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,10/8/09,2009,8,10,1858,-0.6124,54.49131,8.28,14.35,34.22,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,1/9/09,2009,9,1,1746,-0.6124,54.49131,8.25,14.58,32.75,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,2/11/09,2009,11,2,1556,-0.6124,54.49131,9.5,10.67,16.44,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,23/11/2009,2009,11,23,1539,-0.6124,54.49131,9.46,9.11,20.39,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,14/12/2009,2009,12,14,1537,-0.6124,54.49131,10.6,6.68,11.99,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,26/01/2010,2010,1,26,850,-0.6124,54.49131,11.2,4.37,11.36,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,17/02/2010,2010,2,17,1651,-0.6124,54.49131,10.7,4.94,27.62,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,15/03/2010,2010,3,15,1522,-0.6124,54.49131,10.5,5.99,30.52,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,26/04/2010,2010,4,26,1519,-0.6124,54.49131,9.54,8.81,33.41,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,25/05/2010,2010,5,25,628,-0.6124,54.49131,9.73,11.84,30.26,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,16/06/2010,2010,6,16,1932,-0.6124,54.49131,8.2,12.69,34.14,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,21/07/2010,2010,7,21,1435,-0.6124,54.49131,8.95,14.19,31.72,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,19/08/2010,2010,8,19,1322,-0.6124,54.49131,7.14,15.58,31.16,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,30/09/2010,2010,9,30,1908,-0.6124,54.49131,8.42,13.07,24.73,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,13/10/2010,2010,10,13,1626,-0.6124,54.49131,8.16,12.49,27.1,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,13/12/2010,2010,12,13,1739,-0.6124,54.49131,12.9,3.41,1.6,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,24/01/2011,2011,1,24,1616,-0.6124,54.49131,10,5.64,30.75,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,15/02/2011,2011,2,15,1208,-0.6124,54.49131,10.3,5.51,26.18,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,16/03/2011,2011,3,16,2118,-0.6124,54.49131,11,5.87,19.74,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/4/11,2011,4,9,1438,-0.6124,54.49131,9.58,8.67,32.87,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,4/5/11,2011,5,4,1555,-0.6124,54.49131,9.74,9.29,34.25,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,1/6/11,2011,6,1,1628,-0.6124,54.49131,9.27,10.66,34.25,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,12/7/11,2011,7,12,1640,-0.6124,54.49131,8.28,14.71,30.31,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,6/9/11,2011,9,6,1204,-0.6124,54.49131,8.28,14.37,32.03,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,28/09/2011,2011,9,28,1655,-0.6124,54.49131,7.83,13.91,34.32,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,30/11/2011,2011,11,30,955,-0.6124,54.49131,9.09,8.95,33.1,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,11/1/12,2012,1,11,1527,-0.6124,54.49131,9.93,7.17,29.95,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/2/12,2012,2,9,1608,-0.6124,54.49131,9.76,5.03,34.37,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,7/3/12,2012,3,7,1133,-0.6124,54.49131,10.6,6.38,19.5,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,18/05/2012,2012,5,18,1224,-0.6124,54.49131,10.2,9.86,16.11,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,11/6/12,2012,6,11,1105,-0.6124,54.49131,10.1,11.72,8.8,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/7/12,2012,7,9,1802,-0.6124,54.49131,8.59,15.39,14.69,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,12/8/12,2012,8,12,1836,-0.6124,54.49131,8.94,17.06,19.94,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,6/9/12,2012,9,6,1730,-0.6124,54.49131,8.18,13.46,33.26,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,7/10/12,2012,10,7,1714,-0.6124,54.49131,9.44,10.98,22.47,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,2/11/12,2012,11,2,1618,-0.6124,54.49131,9.15,9.21,28.09,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/12/12,2012,12,9,907,-0.6124,54.49131,11.9,5.18,9.63,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,8/1/13,2013,1,8,1602,-0.6124,54.49131,10.6,7.61,16.47,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,14/02/2013,2013,2,14,1729,-0.6124,54.49131,11.1,4.45,24.53,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,14/03/2013,2013,3,14,1426,-0.6124,54.49131,10.5,4.92,31.77,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,14/04/2013,2013,4,14,1340,-0.6124,54.49131,10.2,6.51,33.25,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,8/5/13,2013,5,8,1456,-0.6124,54.49131,10.1,8.27,34.39,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/6/13,2013,6,9,1706,-0.6124,54.49131,9.36,9.97,34.13,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,4/7/13,2013,7,4,1341,-0.6124,54.49131,8.97,13.23,31.06,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,14/08/2013,2013,8,14,1713,-0.6124,54.49131,8.31,15.66,31.54,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,8/9/13,2013,9,8,1707,-0.6124,54.49131,8.09,13.99,32.99,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,8/10/13,2013,10,8,1708,-0.6124,54.49131,8.21,13.37,34.4,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,30/09/2013,2013,9,30,1500,-0.6122,54.48974,8.03,13.3,30.7,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,24/06/2014,2014,6,24,1515,-0.6122,54.48974,7.45,15.5,32.77,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,7/10/14,2014,10,7,1400,-0.6122,54.48974,8.06,12.7,30.47,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,13/05/2015,2015,5,13,1155,-0.6122,54.48974,8.54,9.5,31.77,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,26/10/2016,2016,10,26,1200,-0.612203607,54.48973963,8.81,11.4,28.45,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,22/06/2017,2017,6,22,1500,-0.612203607,54.48973963,9.28,11.4,34.27,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,17/10/2017,2017,10,17,1540,-0.612203607,54.48973963,8.77,12.5,34.25,0.282977
England,England,Humber,ESK (E),WHITBY HARBOUR (SEINE NET SITE),Transitional,29/09/2018,2018,9,29,1315,-0.612203607,54.48973963,8.27,13.6,31.16,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,6/9/12,2012,9,6,1757,-0.61184,54.48502,8.4,14.62,26.71,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,7/10/12,2012,10,7,1809,-0.61184,54.48502,10.1,10.51,12.91,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,2/11/12,2012,11,2,1652,-0.61184,54.48502,10.6,7.57,11.38,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,8/1/13,2013,1,8,1655,-0.61184,54.48502,11.1,7.31,8.15,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,14/03/2013,2013,3,14,1507,-0.61184,54.48502,11.7,4.16,18.77,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,14/04/2013,2013,4,14,1407,-0.61184,54.48502,11,7.99,23.24,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,8/5/13,2013,5,8,1537,-0.61184,54.48502,9.94,9.57,31.26,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,9/6/13,2013,6,9,1743,-0.61184,54.48502,9.13,11.44,28.06,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,4/7/13,2013,7,4,1432,-0.61184,54.48502,8.71,14.54,27.04,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,14/08/2013,2013,8,14,1856,-0.61184,54.48502,8.48,16.11,28.54,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,8/9/13,2013,9,8,1632,-0.61184,54.48502,8.5,14.02,22.65,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,8/10/13,2013,10,8,1800,-0.61184,54.48502,8.02,13.52,32.74,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,12/12/13,2013,12,12,1111,-0.61184,54.48502,9.82,6.83,27.61,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,9/2/14,2014,2,9,1238,-0.61184,54.48502,12.3,5.33,1.21,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,10/3/14,2014,3,10,1232,-0.61184,54.48502,11.1,7.46,7.3,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,5/4/14,2014,4,5,1715,-0.61184,54.48502,10.1,7.94,22.8,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,8/5/14,2014,5,8,854,-0.61184,54.48502,9.34,10,30.51,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,9/6/14,2014,6,9,1657,-0.61184,54.48502,9.22,13.9,14.12,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,7/7/14,2014,7,7,1753,-0.61184,54.48502,8.54,15.56,12.62,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,31/07/2014,2014,7,31,1120,-0.61184,54.48502,7.43,17.34,30.24,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,10/9/14,2014,9,10,1219,-0.61184,54.48502,7.21,14.29,30.97,0.282977
England,England,Humber,ESK (E),R.ESK UPPER HARBOUR NR ENDEAVOUR WHARFE,Transitional,10/10/14,2014,10,10,1132,-0.61184,54.48502,7.86,11.98,26.82,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,11/7/16,2016,7,11,939,-0.612397284,54.49131472,8.43,13.7,30.95,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,5/8/16,2016,8,5,1558,-0.612397284,54.49131472,8.71,14.6,34.21,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/9/16,2016,9,9,1732,-0.612397284,54.49131472,7.9,15.7,29.32,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,11/11/16,2016,11,11,1543,-0.612397284,54.49131472,9.03,8.6,24.79,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,8/12/16,2016,12,8,1024,-0.612397284,54.49131472,8.89,9.2,33.49,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,9/1/17,2017,1,9,1814,-0.612397284,54.49131472,8.72,7.1,31.92,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,16/02/2017,2017,2,16,938,-0.612397284,54.49131472,10.5,6.2,27.14,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,7/3/17,2017,3,7,1038,-0.612397284,54.49131472,10.8,6.5,19.86,0.282977
England,England,Humber,ESK (E),RIVER ESK AT LOWER HARBOUR WFD TRAC WTRS,Transitional,30/03/2017,2017,3,30,1613,-0.612397284,54.49131472,9.44,8.5,34.13,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,8/5/16,2016,5,8,1605,-0.61184,54.48502,10.1,9.4,31.82,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,11/7/16,2016,7,11,850,-0.61184,54.48502,8.42,13.3,33.46,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,5/8/16,2016,8,5,1651,-0.61184,54.48502,8.61,15,32.78,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,9/9/16,2016,9,9,1924,-0.61184,54.48502,7.83,15,30.92,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,11/11/16,2016,11,11,1628,-0.61184,54.48502,11.3,6.3,6.26,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,9/1/17,2017,1,9,1927,-0.61184,54.48502,9.47,6.6,26.07,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,16/02/2017,2017,2,16,819,-0.61184,54.48502,9.92,6.4,31.69,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,7/3/17,2017,3,7,1014,-0.61184,54.48502,10.1,6.7,28.35,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,22/05/2018,2018,5,22,1000,-0.61184,54.48502,11.4,10.2,31.81,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,8/6/18,2018,6,8,1458,-0.61184,54.48502,8.31,13.2,27.56,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,5/7/18,2018,7,5,1646,-0.61184,54.48502,9.86,16.1,28.16,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,1/8/18,2018,8,1,804,-0.61184,54.48502,8.27,12.6,32.65,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,8/9/18,2018,9,8,847,-0.61184,54.48502,7.87,13.4,30.03,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,9/10/18,2018,10,9,1729,-0.61184,54.48502,8.32,12.5,33.78,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,10/11/18,2018,11,10,1516,-0.61184,54.48502,8.96,10,26.27,0.282977
England,England,Humber,ESK (E),ESK UPPER HARBOUR NEAR ENDEAVOUR WHARFE,Transitional,1/12/18,2018,12,1,813,-0.61184,54.48502,9.03,8.5,29.79,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,11/6/07,2007,6,11,1400,-0.61407,54.4783,9.01,16.05,26.81,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,27/05/2010,2010,5,27,1500,-0.61407,54.4783,9,10.77,29.98,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,16/09/2010,2010,9,16,1320,-0.61407,54.4783,8.97,13.94,7.21,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,11/5/11,2011,5,11,1300,-0.61407,54.4783,9.83,13.1,11.44,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,27/09/2011,2011,9,27,1130,-0.61407,54.4783,8.03,13.7,33.7,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,7/5/13,2013,5,7,1150,-0.61407,54.4783,8.17,9.7,30.95,0.282977
England,England,Humber,ESK (E),ESK UPSTREAM BOGHALL RD BR (SEINE NET),Transitional,30/09/2013,2013,9,30,1140,-0.61407,54.4783,7.37,13.1,27.87,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,11/1/12,2012,1,11,1546,-0.61377,54.48729,9.67,7.21,31.94,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/2/12,2012,2,9,1614,-0.61377,54.48729,9.91,4.85,33.15,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,7/3/12,2012,3,7,1139,-0.61377,54.48729,9.91,6.52,30.67,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,18/05/2012,2012,5,18,1250,-0.61377,54.48729,9.36,9.33,27.65,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,11/6/12,2012,6,11,1202,-0.61377,54.48729,10.3,11.92,3.59,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/7/12,2012,7,9,1824,-0.61377,54.48729,8.94,13.49,9.01,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,12/8/12,2012,8,12,1902,-0.61377,54.48729,8.84,16.53,23.49,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,6/9/12,2012,9,6,1746,-0.61377,54.48729,8.29,13.63,32.36,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,7/10/12,2012,10,7,1749,-0.61377,54.48729,9.54,10.66,18.57,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,2/11/12,2012,11,2,1641,-0.61377,54.48729,9.67,8.53,20.82,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/12/12,2012,12,9,802,-0.61377,54.48729,12.7,4.63,1.3,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,8/1/13,2013,1,8,1704,-0.61377,54.48729,11,7.34,9.82,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,14/03/2013,2013,3,14,1455,-0.61377,54.48729,10.4,4.9,32.37,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,14/04/2013,2013,4,14,1354,-0.61377,54.48729,10.5,7.05,29.39,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,8/5/13,2013,5,8,1528,-0.61377,54.48729,9.91,9.34,31.96,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/6/13,2013,6,9,1755,-0.61377,54.48729,9.23,10.74,30.78,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,4/7/13,2013,7,4,1443,-0.61377,54.48729,8.81,14.45,28.43,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,14/08/2013,2013,8,14,1846,-0.61377,54.48729,8.19,15.41,32.01,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,8/9/13,2013,9,8,1645,-0.61377,54.48729,8.27,13.73,25.87,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,8/10/13,2013,10,8,1748,-0.61377,54.48729,8.11,13.31,34.42,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,12/12/13,2013,12,12,1105,-0.61377,54.48729,9.83,6.81,28.27,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,10/1/14,2014,1,10,857,-0.61377,54.48729,12.5,5.08,3.81,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/2/14,2014,2,9,1150,-0.61377,54.48729,12.3,5.34,2.25,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,10/3/14,2014,3,10,1217,-0.61377,54.48729,10.5,7.29,14.73,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,5/4/14,2014,4,5,1709,-0.61377,54.48729,9.99,7.92,26.36,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,8/5/14,2014,5,8,848,-0.61377,54.48729,9.65,10.09,28.3,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,9/6/14,2014,6,9,1701,-0.61377,54.48729,9.05,11.98,23.31,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,7/7/14,2014,7,7,1757,-0.61377,54.48729,8.01,15.56,17.67,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,31/07/2014,2014,7,31,1055,-0.61377,54.48729,7.46,17.27,30.35,0.282977
England,England,Humber,ESK (E),RIVER ESK AT WHITBY BRIDGE,Transitional,10/9/14,2014,9,10,1212,-0.61377,54.48729,7.16,14.25,30.42,0.282977
